author,title,description,url,source,category,language,country,published_at,full_text,sentiment
,Rumänien mit ukrainischem Getreideexport überfordert,"CONSTANTA (dpa-AFX) - Der russische Angriffskrieg auf die Ukraine hat das benachbarte EU-Land Rumänien mit der schwierigen Aufgabe konfrontiert, als Ausweichroute für den Export von ukrainischem Getreide zu dienen. Wegen der mangelhaften Transport-Infrastruktur hat Rumäniens Staatspräsident Klaus Iohannis jüngst dieses Problem als ""logistische Herausforderung von epischem Ausmaß"" bezeichnet. [mehr]",https://www.aktiencheck.de/news/Artikel-Rumaenien_ukrainischem_Getreideexport_ueberfordert-14585333,aktiencheck,general,de,de,2022-06-19T12:30:46+00:00,"Copyright 1998 - 2025aktiencheck.de,
			implementiert durchARIVA.DE AG",NA
,Scholz: Europäer stehen fest an der Seite der Ukraine,"KIEW (dpa-AFX) - Bundeskanzler Olaf Scholz hat der Ukraine die europäische Solidarität versichert. ""Wir Europäer stehen fest an Eurer Seite"", schrieb Scholz am Donnerstag auf Twitter. Er dankte dem ukrainischen Präsidenten Wolodymyr Selenskyj für den Empfang von ihm, Frankreichs Präsident Emmanuel Macron, Italiens Ministerpräsident Mario Draghi und Rumäniens Staatspräsident Klaus Iohannis in Kiew. [mehr]",https://www.aktiencheck.de/news/Artikel-Scholz_Europaeer_stehen_fest_Seite_Ukraine-14582632,aktiencheck,general,de,de,2022-06-16T12:50:50+00:00,"Copyright 1998 - 2025aktiencheck.de,
			implementiert durchARIVA.DE AG",NA
,"ROUNDUP 2: Scholz, Macron und Draghi zu Solidaritätsbesuch in Kiew","(Mehr Details) KIEW (dpa-AFX) - Bundeskanzler Olaf Scholz (SPD), Frankreichs Präsident Emmanuel Macron und der italienische Ministerpräsident Mario Draghi sind zu einem Solidaritätsbesuch in die ukrainische Hauptstadt Kiew gereist. Dort stieß der rumänische Präsident Klaus Iohannis zu der Gruppe - er hatte eine andere Reiseroute genommen. [mehr]",https://www.aktiencheck.de/news/Artikel-ROUNDUP_2_Scholz_Macron_und_Draghi_Solidaritaetsbesuch_Kiew-14582240,aktiencheck,general,de,de,2022-06-16T09:20:45+00:00,"Copyright 1998 - 2025aktiencheck.de,
			implementiert durchARIVA.DE AG",NA
mol-oz@madsack.de (RND Methode),Rumänien beschließt umstrittenes Justizgesetz - EU-Kommission besorgt,"Der Staatspräsident Rumäniens Klaus Iohannis hat am Freitagabend ein umstrittenes Justizgesetz unterzeichnet. Kritiker befürchten, dass nun der Kampf gegen Korruption erschwert würde, die EU ist besorgt. Seit EU-Beitritt Rumäniens stehen der Kampf gegen Korruption und Justizreformen unter besonderer Überwachung der EU-Kommission.",http://www.ostsee-zeitung.de/Nachrichten/Politik/Rumaenien-beschliesst-umstrittenes-Justizgesetz-EU-Kommission-besorgt,ostsee-zeitung,general,de,de,2022-03-11T20:46:39+00:00,"Sind Sie bereits Abonnent?Hier anmelden
Sind Sie bereits Abonnent?Hier anmelden
Partner im RedaktionsNetzwerk Deutschland
15.09.2021, Frankreich, Straßburg: Vera Jourova, EU-Kommissarin für Werte und Transparenz, spricht während einer Plenarsitzung im Europäischen Parlament.
Quelle: Yves Herman/Pool Reuters/AP/dpa
Der Staatspräsident Rumäniens Klaus Iohannis hat am Freitagabend ein umstrittenes Justizgesetz unterzeichnet. Kritiker befürchten, dass nun der Kampf gegen Korruption erschwert würde, die EU ist besorgt. Seit EU-Beitritt Rumäniens stehen der Kampf gegen Korruption und Justizreformen unter besonderer Überwachung der EU-Kommission.
Bukarest.InRumänientritt ein umstrittenes Gesetz in Kraft, das Kritikern zufolge den Kampf gegenKorruptionund organisierte Kriminalität erschwert. Staatspräsident Klaus Iohannis unterzeichnete am Freitagabend die Neuregelung, nachdem sie vom Parlament beschlossen und vom Verfassungsgericht gebilligt worden war. Die Vizepräsidentin derEU-Kommission, Vera Jourova, zeigte sich umgehend bei Twitter besorgt darüber. Iohannis hätte das Gesetz dem Parlament zur Neuberatung zurücksenden können.
Durch die Novelle wird eine Sondereinheit der Staatsanwaltschaft (SIIJ) abgeschafft, die allein für Ermittlungen gegen Richter und Staatsanwälte zuständig war. Die als korruptionsfreundlich kritisierte, sozialdemokratisch geführte Vorgängerregierung hatte SIIJ 2018 gegründet und damit den als sehr effizient geltenden Sondereinheiten für Korruption (DNA) und organisiertes Verbrechen (DIICOT) Kompetenzen entzogen. Stand Justizpersonal in komplexen Korruptions- oder Mafiafällen unter Tatverdacht, durften DNA und DIICOT nicht mehr weiter ermitteln.
Die jetzige Neuerung wird kritisiert, weil nunmehr DNA und DIICOT ihre Kompetenzen nicht zurückbekommen haben. Gegen das Justizpersonal sollen jetzt beliebige Staatsanwälte ermitteln, die von ihren Vorgesetzten auf regionaler oder lokaler Ebene damit beauftragt werden. Bürgerrechtler und Justizexperten befürchten, dass es gerade in den Kommunen und Regionen schwer vorstellbar sei, dass etwa ein Staatsanwalt gegen den anderen ermittelt, weil dort Abhängigkeiten und Loyalitäten aufgrund von Freundschaften und Familienbeziehungen bestünden. Zudem fehle diesen Provinz-Ermittlern das Fachwissen für Korruptions- und Mafiafälle, hieß es. Hingegen gelten die hoch spezialisierten Ermittler von DNA und DIICOT strukturell als eigene „Kaste“, die völlig eigenständig agieren.
Mehr zum Thema
Ähnlich argumentierte jüngst auch die Venedig-Kommission in ihrer Kritik an der Gesetzesänderung. Jourova, EU-Kommissarin für Werte und Transparenz, erklärte, sie habe mit Rumäniens Justizminister Catalin Predoiu über ihre „Besorgnis“ hierzu gesprochen. Sie kündigte an, den Vorgang im Dialog mit der Venedig-Kommission weiter zu prüfen. Seit dem EU-Beitritt Rumäniens 2007 stehen derKampf gegen Korruption und Justizreformenunter besonderer Überwachung derEU-Kommission.
RND/dpa",Negative
,Steinmeier in Rumänien eingetroffen - Solidarität mit Bündnispartner,"BUKAREST (dpa-AFX) - Bundespräsident Frank-Walter Steinmeier ist zu einem eintägigen Besuch in Rumänien eingetroffen. In Bukarest wurde er von Staatspräsident Klaus Iohannis mit militärischen Ehren begrüßt. Anschließend zogen sich beide zu einem Gespräch zurück, in dessen Mittelpunkt der russische Angriffskrieg in der Ukraine stehen sollte. [mehr]",http://www.aktiencheck.de/news/Artikel-Steinmeier_Rumaenien_eingetroffen_Solidaritaet_Buendnispartner-14443379,aktiencheck,general,de,de,2022-05-04T09:45:49+00:00,"Copyright 1998 - 2025aktiencheck.de,
			implementiert durchARIVA.DE AG",NA
,Steinmeier in Rumänien eingetroffen - Solidarität mit Bündnispartner,BUKAREST (dpa-AFX) - Bundespräsident Frank-Walter Steinmeier ist zu einem eintägigen Besuch in Rumänien eingetroffen. In Bukarest wurde er von Staatspräsident Klaus Iohannis mit militärischen Ehren begrüßt. Anschließend zogen sich beide zu einem Gespräch ...,https://www.finanzen.net/nachricht/aktien/steinmeier-in-rumaenien-eingetroffen-solidaritaet-mit-buendnispartner-11311494,finanzen,general,de,de,2022-05-04T09:30:50+00:00,[ERROR: 403 Client Error: Forbidden for url: https://www.finanzen.net/nachricht/aktien/steinmeier-in-rumaenien-eingetroffen-solidaritaet-mit-buendnispartner-11311494],NA
,Rumänien will Sanktionen gegen Belarus und Hilfe für Georgien,"BUKAREST (dpa-AFX) - Das EU- und Nato-Land Rumänien verlangt weitere Sanktionen gegen Russland und deren Ausweitung auf Belarus, sowie finanzielle Hilfe für Moldau und Georgien. Dies habe Rumäniens Staatspräsident Klaus Iohannis beim EU-Gipfeltreffen zum Ukraine-Russland-Konflikt vom Donnerstagabend gefordert, wie der Staatschef am Freitag bei Facebook mitteilte. [mehr]",http://www.aktiencheck.de/news/Artikel-Rumaenien_will_Sanktionen_gegen_Belarus_und_Hilfe_fuer_Georgien-14201848,aktiencheck,general,de,de,2022-02-25T10:25:53+00:00,"Copyright 1998 - 2025aktiencheck.de,
			implementiert durchARIVA.DE AG",NA
,Rumänien setzt sich für EU-Beitritt der Ukraine ein,"BUKAREST (dpa-AFX) - Rumäniens Staatspräsident Klaus Iohannis hat sich für einen EU-Beitritt der Ukraine sowie der Republik Moldau und Georgiens ausgesprochen. ""Rumänien unterstützt voll die Integ...",https://www.finanznachrichten.de/nachrichten-2022-03/55373824-rumaenien-setzt-sich-fuer-eu-beitritt-der-ukraine-ein-016.htm,finanznachrichten,general,de,de,2022-03-01T09:59:00+00:00,"BUKAREST (dpa-AFX) - Rumäniens Staatspräsident Klaus Iohannis hat sich für einen EU-Beitritt der Ukraine sowie der Republik Moldau und Georgiens ausgesprochen. ""Rumänien unterstützt voll die Integration der Ukraine, der Republik Moldau und Georgiens in die Europäische Union. Der Platz dieser Partner der EU ist in der europäischen Familie und Rumänien wird sein Bestes tun, damit dies Realität wird"", schrieb Iohannis am Dienstag bei Twitter. Vor dem Hintergrund der russischen Invasion in die Ukraine hatte deren Präsident, Wolodymyr Selenskyj, einen schnellen EU-Beitritt verlangt./kl/DP/eas",Positive
,EU und Rumänien planen Logistikzentrum für Ukraine-Hilfsgüter,"BUKAREST (dpa-AFX) - Die EU will die Hilfsgüterverteilung für die Ukraine über ein neues Logistikzentrum in Rumänien koordinieren. Das kündigten EU-Kommissionspräsidentin Ursula von der Leyen und Rumäniens Staatspräsident Klaus Iohannis am Donnerstag in Bukarest an. Von der Leyen lobte zudem mit Nachdruck die Hilfsbereitschaft der Rumänen für die ukrainischen Kriegsflüchtlinge: ""Sie sind ein leuchtendes Beispiel für europäische Solidarität"". [mehr]",http://www.aktiencheck.de/news/Artikel-EU_und_Rumaenien_planen_Logistikzentrum_fuer_Ukraine_Hilfsgueter-14225598,aktiencheck,general,de,de,2022-03-03T11:00:53+00:00,"Copyright 1998 - 2025aktiencheck.de,
			implementiert durchARIVA.DE AG",NA
,Rumänien stimmt Nato-Beitritt von Schweden und Finnland zu,"BUKAREST (dpa-AFX) - Rumänien hat dem Beitritt von Schweden und Finnland zur Nato zugestimmt. Staatspräsident Klaus Iohannis unterzeichnete am Freitag das diesbezügliche Ratifizierungsgesetz, teil...",https://www.finanznachrichten.de/nachrichten-2022-07/56622477-rumaenien-stimmt-nato-beitritt-von-schweden-und-finnland-zu-016.htm,finanznachrichten,general,de,de,2022-07-22T17:11:00+00:00,"BUKAREST (dpa-AFX) - Rumänien hat dem Beitritt von Schweden und Finnland zur Nato zugestimmt. Staatspräsident Klaus Iohannis unterzeichnete am Freitag das diesbezügliche Ratifizierungsgesetz, teilte die Präsidentschaftskanzlei in Bukarest mit. Beide Kammern des Parlaments hatten es am Mittwoch ohne Gegenstimmen gebilligt.
Schweden und Finnland hatten nach dem russischen Angriff auf die Ukraine die Aufnahme in die westliche Verteidigungsallianz beantragt. Bisher waren sie neutral. Auch Bundestag und Bundesrat stimmten dem Beitritt bereits zu. Rumänien gehört der Nato seit 2004 an./gm/DP/he",Positive
,Rumäniens Präsident Iohannis in Kiew angekommen,"KIEW (dpa-AFX) - Rumäniens Staatspräsident Klaus Iohannis ist am Donnerstag in Kiew eingetroffen. Dies teilte Iohannis per Twitter mit. Zusammen mit Bundeskanzler Olaf Scholz, Frankreichs Präsident Emmanuel Macron und Italiens Ministerpräsident Mario Draghi wolle er den ukrainischen Präsidenten Wolodymyr Selenskyj treffen. [mehr]",https://www.aktiencheck.de/news/Artikel-Rumaeniens_Praesident_Iohannis_Kiew_angekommen-14582064,aktiencheck,general,de,de,2022-06-16T08:10:45+00:00,"Copyright 1998 - 2025aktiencheck.de,
			implementiert durchARIVA.DE AG",NA
